frame_number,person_center_x,person_center_y,person_velocity,person_intersection_percentage,vehicle_center_x,vehicle_center_y,vehicle_velocity,vehicle_intersection_percentage,violation
9776.0,523.11426,766.67145,9.15282,1.04848,1266.8269,849.13464,16.39548,18.08613,0
9777.0,524.34784,769.34784,2.947,1.05031,1284.2693,846.5192,17.63738,17.82253,0
9778.0,522.6486,763.2568,6.32364,1.0571,1332.1084,844.06635,47.90196,17.599,0
9779.0,522.3117,759.5065,3.76541,1.07005,1317.2549,849.17645,15.70798,17.43644,0
9780.0,519.7975,774.0,14.70999,1.06609,1387.2274,831.7792,72.10272,17.12402,0
9781.0,522.163,765.26086,9.05363,1.0707,1370.6052,837.01965,17.42859,17.0104,0
9782.0,523.1707,758.3049,7.0286,1.07364,1369.0765,842.24115,5.44065,16.77568,0
9783.0,524.4074,762.88885,4.74793,1.08382,1438.8306,850.5423,70.24637,16.35372,0
9784.0,525.3571,773.8929,11.04487,1.10484,1420.0968,837.03235,23.0971,16.10299,0
9785.0,524.7273,765.78406,8.13319,1.10691,1390.9247,841.1132,29.4563,16.06111,0
9786.0,522.0909,794.2727,28.61032,1.11128,1405.5,857.73334,22.10592,15.82902,0
9787.0,1231.5,888.6,0.0,4.73956,1423.151,837.1132,27.14308,15.69707,0
9788.0,1228.6875,899.8125,11.55988,3.8743,1438.7587,862.46893,29.77439,15.5459,0
9789.0,1240.125,902.775,11.81495,3.7113,1475.372,867.78485,36.9973,15.3162,0
9790.0,1253.5532,901.59576,13.4799,3.93423,1459.6772,851.7682,22.42461,14.96112,0
9791.0,1243.5,899.3182,10.30799,4.30696,1493.7925,846.18866,34.56849,14.68602,0
9792.0,1252.3158,905.2105,10.60367,4.29481,1501.6052,861.746,17.40893,14.63861,0
9793.0,1268.1111,918.7222,20.786,3.77054,1500.6948,851.3051,10.48047,14.43151,0
9794.0,1280.0,913.58826,12.95006,3.09734,1454.1572,855.3708,46.71486,14.23488,0
9795.0,1283.7273,919.6363,7.10438,2.59158,1499.9286,841.26794,47.89466,13.99837,0
9796.0,1295.7894,930.2105,16.04082,3.10853,1452.7725,846.37726,47.43212,13.87708,0
9797.0,1307.7059,925.35297,12.86852,1.48541,1487.1132,829.9245,38.07856,13.63557,0
9798.0,1313.88,936.96,13.14697,2.45801,1459.0647,822.6774,28.96969,13.43158,0
9799.0,1326.9403,945.179,15.43128,1.25557,1448.8765,819.1588,10.7786,13.24961,0
9800.0,528.4639,761.75256,1.93604,1.00649,1473.7748,832.9286,28.45229,13.08959,0
9801.0,527.9674,763.82605,2.13217,1.01332,1510.193,836.2807,36.57216,13.01375,0
9802.0,1353.7759,954.569,15.43483,1.25993,1492.7291,827.66675,19.47275,12.82594,0
9803.0,1357.5217,943.73914,11.45935,1.166,1477.5769,827.8077,15.15288,12.65556,0
9804.0,530.0294,761.1177,2.18512,0.9655,1473.1234,823.8288,5.97212,12.45668,0
9805.0,1378.8088,951.5294,8.70576,1.14411,1474.813,809.8058,14.1245,12.29509,0
9806.0,1393.3043,959.1304,16.36748,1.15607,1456.07,812.3077,18.90929,12.10575,0
9807.0,529.9895,763.6737,5.88963,0.95225,1500.6953,813.8543,44.65216,11.94651,0
9808.0,525.93506,800.06494,36.6164,0.96292,1492.3862,819.1655,9.86154,11.77612,0
9809.0,531.7353,758.41174,42.0551,0.95913,1497.3938,844.85626,26.17422,11.64484,0
9810.0,532.1868,765.65936,7.26167,0.95344,1471.0928,831.03973,29.70926,11.44195,0
9811.0,527.2895,814.9737,49.55691,0.98789,1480.5292,835.7613,10.55161,11.28359,0
9812.0,527.65717,811.5429,3.45049,0.98798,1464.36,876.22675,43.57622,11.84544,0
9813.0,531.3261,768.6196,43.0798,1.00172,1483.7452,882.9952,20.53291,11.81229,0
9814.0,533.2041,761.51013,7.35324,1.01633,1497.4349,883.34784,13.69412,11.63515,0
9815.0,528.25714,804.7714,43.54316,1.06561,1489.3153,883.6699,8.12589,11.41498,0
9816.0,534.91174,758.2942,46.95128,1.07286,1509.3927,875.4974,21.677,11.28949,0
9817.0,535.1539,766.0674,7.77696,1.12407,1493.6487,879.4459,16.23161,11.02296,0
9818.0,531.79785,779.5532,13.89715,1.16376,1507.4847,880.7121,13.894,10.97966,0
9819.0,534.9505,768.4455,11.54634,1.20547,1515.8,878.72314,8.54977,10.82793,0
9820.0,531.7647,766.5,3.73289,1.21617,1522.4615,883.6,8.25588,10.61529,0
9821.0,534.75,776.21875,10.16691,1.2982,1517.8325,885.0914,4.86335,10.41407,0
9822.0,535.0194,781.3981,5.18632,1.37737,1517.6213,880.8939,4.20276,10.20001,0
9823.0,535.3211,763.48627,17.91434,1.36499,1525.9275,881.2539,8.31407,10.00726,0
9824.0,535.3826,773.087,9.60091,1.43866,1523.362,894.0172,13.01858,9.88421,0
9825.0,535.5,768.8942,4.19439,1.44112,1543.4729,886.7605,21.38014,9.65392,0
9826.0,535.4545,776.33325,7.43923,1.50228,1537.6729,887.7636,5.88639,9.4069,0
9827.0,534.8411,779.1589,2.89138,1.61993,1553.7578,881.45966,17.27628,9.16124,0
9828.0,536.59375,771.78125,7.58294,1.63606,1552.5088,888.7719,7.41816,8.92522,0
9829.0,533.73914,789.5543,18.00086,1.68371,1572.1549,906.7042,26.59958,8.49388,0
9830.0,535.31036,773.2758,16.3541,1.80361,1544.8256,895.23834,29.63713,8.36825,0
9831.0,534.3,781.2,7.98829,1.82816,1548.2142,888.1429,7.86312,8.08304,0
9832.0,533.72095,778.186,3.0691,1.89883,1564.047,911.1745,27.94874,7.86787,0
9833.0,535.5289,773.9711,4.58628,1.94558,1546.866,908.1768,17.4407,7.44764,0
9834.0,536.1,776.13,2.23314,2.02012,1486.2115,855.75,80.17178,6.94938,0
9835.0,538.3469,777.30615,2.53616,2.12298,1472.1714,838.25714,22.43048,6.65978,0
9836.0,535.11,780.15,4.30876,2.2896,1470.1698,848.34906,10.2885,6.35685,0
9837.0,534.0,788.71576,8.63735,2.4087,1505.4847,834.1212,38.07342,6.03993,0
9838.0,537.27905,769.74426,19.25285,2.54264,1504.1708,838.13416,4.22262,5.80825,0
9839.0,534.76666,768.63336,2.74701,2.60947,1484.0824,856.6588,27.32592,5.43709,0
9840.0,537.66315,780.28424,12.00552,2.7469,1479.4736,852.82104,5.99743,5.0909,0
9841.0,536.41235,769.2371,11.1177,2.86358,1499.0869,856.40216,19.93753,4.78737,0
9842.0,531.625,806.25,37.3212,2.99309,1512.3549,858.83875,13.48981,4.44331,0
9843.0,534.3626,806.96704,2.82996,3.08375,1492.3187,849.6264,22.0525,4.10031,0
9844.0,534.56,806.64,0.38198,3.18715,1516.0604,864.2424,27.88014,3.77906,0
9845.0,532.94806,807.3117,1.74629,3.19295,1519.9023,879.5488,15.78114,3.46615,0
9846.0,537.56757,805.82434,4.85305,3.3334,1522.9885,876.27905,4.496,3.1538,0
9847.0,535.4211,828.0,22.2793,3.4538,1518.0361,868.3012,9.38994,2.82649,0
9848.0,535.1842,818.4079,9.59503,3.54585,1507.0106,875.68427,13.26926,2.52818,0
9849.0,536.6883,817.6363,1.69043,3.64533,1528.3792,875.75867,21.3689,2.21078,0
9850.0,536.1429,837.8571,20.22812,3.41873,1548.1547,890.7217,24.79838,1.95074,0
9851.0,533.4578,826.3734,11.79337,3.66487,1518.6893,898.09467,30.37389,1.68677,0
9852.0,536.45123,828.5854,3.72197,3.71508,1521.16,889.88,8.57815,1.42622,0
9853.0,537.76,822.4,6.32231,3.79722,1546.2,908.4375,31.16694,1.15465,0
9854.0,537.6,821.85,0.57286,3.87828,1530.0352,897.74115,19.3832,0.94827,0
9855.0,536.25,825.0374,3.46159,3.88443,1507.7142,910.2857,25.60459,0.73699,0
9856.0,538.9667,830.1,5.74537,3.86264,1518.2239,910.97015,10.53191,0.54648,0
9857.0,540.3333,828.9259,1.80171,3.84896,1537.2274,907.2727,19.35978,0.36364,0
9858.0,544.69305,793.45544,35.73738,3.73117,1533.6923,909.5077,4.1823,0.21598,0
9859.0,542.76,801.27,8.05011,3.74749,1562.8153,891.55383,34.21257,0.11252,0
9860.0,544.6277,808.5319,7.49823,3.67073,1576.6438,907.6027,21.18468,0.03376,0
9861.0,547.5682,790.4318,18.33739,3.66081,1565.3225,931.79034,26.70599,0.00157,0
9930.0,607.5469,811.5,12.63969,5.53744,794.3377,744.35065,33.04435,0.01194,1
9931.0,613.5106,814.06384,6.4915,5.48663,795.5571,732.9,11.51538,0.02137,1
9932.0,617.8828,816.16406,4.85046,5.46046,782.9516,735.38715,12.84854,0.05988,1
9933.0,613.791,807.6269,9.4671,5.37306,786.7126,731.85,5.16292,0.09773,1
9934.0,615.65,804.475,3.6593,5.41383,785.32947,737.25885,5.58292,0.11971,1
9935.0,612.9023,813.6091,9.53838,5.32053,791.83325,738.8,6.684,0.16679,1
9936.0,615.32306,808.40765,5.73704,5.40565,814.35614,726.1233,25.84524,0.20933,1
9937.0,615.3482,813.9375,5.52984,5.46615,815.43335,734.9,8.84259,0.20273,1
9938.0,616.4524,815.4524,1.8746,5.47805,799.4268,734.7439,16.00729,0.24603,1
9939.0,620.0465,809.8605,6.64735,5.52009,790.92,739.32,9.65956,0.3655,1
9940.0,618.5188,808.1053,2.32693,5.51448,812.7632,749.8026,24.2283,0.42892,1
9941.0,620.15,808.1,1.63123,5.54432,818.8767,753.90405,7.3619,0.53378,1
9942.0,615.87805,813.90247,7.20546,5.52108,812.1316,765.07886,13.0527,0.61791,1
9943.0,616.38635,813.5909,0.5962,5.59848,822.6456,755.2405,14.39926,0.67517,1
9944.0,616.7687,809.3284,4.27962,5.46155,818.1316,749.0526,7.65935,0.7462,1
9945.0,619.728,821.304,12.33588,5.70594,825.989,744.0989,9.28863,0.83126,1
9946.0,613.8991,830.2569,10.68318,5.7257,830.662,744.97186,4.75381,0.80973,1
9947.0,621.7431,815.5596,16.65947,5.74581,843.9375,750.75,14.4785,1.03946,1
9948.0,621.4538,827.042,11.486,5.80108,840.96,741.36,9.85077,1.06558,1
9949.0,622.379,809.3468,17.71936,5.84257,838.95654,757.98914,16.7494,1.19657,1
9950.0,627.5,805.7708,6.24596,5.78451,840.91675,762.66675,5.07165,1.37575,1
9951.0,627.225,806.85,1.11366,5.7757,864.2206,770.82355,24.6902,1.45007,1
9952.0,624.6829,811.60974,5.39605,5.75263,854.30133,765.69867,11.16492,1.58151,1
9953.0,623.5179,804.2143,7.48665,5.75321,852.4828,763.89655,2.56022,1.86207,1
9954.0,623.0187,810.5047,6.31018,5.78051,852.48395,768.5484,4.65186,2.03308,1
9955.0,623.5135,802.4594,8.06043,5.85497,858.0,775.1752,8.6222,2.31915,1
9956.0,629.54083,819.8571,18.41214,5.9333,872.89886,761.0899,20.50299,2.49674,1
9957.0,631.6981,816.0849,4.34552,5.67683,862.12494,763.8068,11.11116,2.61361,1
9958.0,634.1215,821.4393,5.87726,5.74134,867.03125,771.84375,9.41613,2.79866,1
9959.0,633.3305,798.178,23.27474,6.01253,865.0516,776.4433,5.00749,2.91958,1
9960.0,631.5897,811.61536,13.54967,5.75978,874.84845,776.2727,9.79842,2.94898,1
9961.0,631.322,803.9491,7.67087,5.75983,891.1442,775.4423,16.31686,3.52591,1
9962.0,631.224,805.776,1.82947,5.82088,888.2308,774.1442,3.18955,3.52043,1
9963.0,635.7368,807.8421,4.96329,5.91003,891.0,762.70215,11.77242,3.92486,1
9964.0,638.0204,807.153,2.38526,5.93038,891.88776,774.7041,12.03474,4.2412,1
9965.0,627.5534,822.4951,18.57245,5.90394,911.1089,777.0891,19.36853,4.69159,1
9966.0,634.1707,822.40247,6.61796,5.91059,900.8842,767.3684,14.10801,5.09067,1
9967.0,633.27905,820.1512,2.42143,5.80824,906.0849,783.7075,17.14683,5.41085,1
9968.0,638.0909,817.33325,5.57621,5.49316,910.0414,776.62805,8.10995,5.88401,1
9969.0,636.97144,806.74286,10.64945,5.54198,920.38885,768.61115,13.0899,6.35907,1
9970.0,640.26166,796.85046,10.42521,5.62556,928.8919,767.2973,8.60389,6.9507,1
9971.0,642.12634,805.7684,9.11083,5.74688,910.16327,786.73474,26.9921,7.08552,1
9972.0,645.0826,790.15594,15.88991,5.4966,943.96265,773.32715,36.36154,7.8527,1
9973.0,646.4037,792.1376,2.38168,5.1441,948.1429,778.3143,6.50741,8.06952,1
9974.0,644.93335,819.5334,27.43512,5.13994,944.6818,783.2727,6.0469,8.89003,1
9975.0,648.0989,826.4835,7.63713,5.11335,943.3256,776.3256,7.07829,9.28999,1
9976.0,648.9358,802.65137,23.84684,5.12842,964.1949,768.1017,22.43124,9.9235,1
9977.0,653.7717,797.1847,7.29864,5.17545,964.03845,774.76154,6.66169,10.91954,1
9978.0,650.51514,802.93933,6.61221,5.15963,954.2466,784.3973,13.73784,11.67523,1
9979.0,651.52576,809.81445,6.94894,4.82446,954.81616,793.6544,9.27465,12.10321,1
9980.0,648.08826,812.0,4.07345,4.71254,965.9055,785.1023,14.00398,12.97958,1
9981.0,649.36633,819.29706,7.40814,5.03428,971.91174,784.9191,6.00902,12.95095,1
9982.0,652.77,818.52,3.49126,4.97531,973.704,801.816,16.99163,13.62801,1
9983.0,653.89655,818.931,1.19916,4.70772,995.0513,802.8205,21.37091,13.84279,1
9984.0,660.29034,796.38715,23.4331,4.85604,991.01697,804.20337,4.26473,14.60627,1
9985.0,663.84375,771.84375,24.79924,4.76535,981.0744,783.1984,23.2393,14.6752,1
9986.0,665.16,776.58,4.91576,4.25968,1017.22015,807.8257,43.73808,15.13601,1
9987.0,665.3182,783.2046,6.6264,4.21632,1002.2564,814.87177,16.53968,15.5779,1
9988.0,665.86664,783.1,0.55834,4.1617,1008.87695,815.90765,6.7011,15.96929,1
9989.0,664.5341,788.4546,5.51787,4.13041,1016.4524,789.3571,27.61017,16.4238,1
9990.0,671.25,791.3823,7.32633,3.7726,1028.5778,798.9556,15.46463,16.87038,1
9991.0,672.6923,791.5,1.44711,3.79038,1023.984,801.456,5.23017,17.52971,1
9992.0,675.3375,784.5,7.48312,3.75632,1016.8878,809.4112,10.66022,17.93095,1
9993.0,675.5862,769.4483,15.05375,3.82986,1031.2195,816.9512,16.19404,18.24044,1
9994.0,679.8088,760.0147,10.33555,3.55622,1051.5564,815.7744,20.37094,18.94454,1
9995.0,679.4026,792.3117,32.29955,4.06495,1052.3588,805.12213,10.68246,19.09222,1
9996.0,678.9403,797.6866,5.39472,4.22626,1059.2239,822.6716,18.84449,19.44518,1
9997.0,688.2453,795.1132,9.65428,4.32894,1057.7838,823.5608,1.69245,19.91068,1
9998.0,688.0526,801.0,5.88993,4.59127,1072.6466,824.0526,14.87093,19.91146,1
9999.0,685.0588,800.82355,2.99897,4.75015,1073.4681,826.04254,2.15284,20.41997,1
10000.0,686.1923,805.03845,4.36465,5.10879,1072.7888,825.764,0.73422,20.83697,1
10001.0,692.65576,807.0492,6.76898,5.31804,1099.3636,827.10394,26.60859,20.87077,1
10002.0,694.7917,810.4583,4.02297,5.45443,1105.2775,827.61285,5.93568,21.19705,1
10003.0,693.19147,776.649,33.84724,5.55578,1097.1854,818.5033,12.18467,21.14128,1
10004.0,693.75,765.5921,11.07092,6.029,1118.8138,849.0,37.38766,21.7673,1
10005.0,695.60297,770.16174,4.93104,6.26099,1141.6531,850.551,22.89184,21.58925,1
10006.0,694.5464,775.2371,5.18419,6.36128,1129.8276,832.86206,21.2777,21.61497,1
10007.0,694.347,784.10205,8.86717,6.66444,1122.1193,823.84766,11.8608,21.83203,1
10008.0,696.5,828.2222,44.17268,5.39726,1152.7454,850.0062,40.2769,21.86169,1
10009.0,695.63885,832.66675,4.5271,5.56461,1168.2885,849.6731,15.54666,21.93833,1
10010.0,695.7624,829.1881,3.48077,5.61964,1166.7925,848.4717,1.91868,21.7204,1
10011.0,701.44183,808.6279,21.33019,5.67591,1164.3497,847.98773,2.49023,21.6883,1
10012.0,702.381,801.9048,6.78842,5.57547,1193.0536,850.3036,28.79713,21.44596,1
10013.0,703.8282,820.4531,18.60471,5.71537,1181.6188,854.25415,12.09801,21.42951,1
10014.0,705.4511,825.4286,5.23348,5.62303,1188.6962,859.9558,9.08837,21.18219,1
10015.0,706.4106,818.8609,6.6374,5.67689,1203.8524,853.31146,16.5487,21.02305,1
10016.0,709.683,833.39026,14.8933,5.54155,1225.0524,864.1257,23.79884,20.61677,1
10017.0,710.1363,823.75,9.65092,5.55733,1241.5598,884.038,25.86499,20.68181,1
10018.0,712.96,805.48,18.48694,5.57107,1238.3457,846.4628,37.71247,19.99715,1
10019.0,709.3983,824.4915,19.34229,5.56019,1252.6984,883.73016,39.93567,19.92914,1
10020.0,716.9032,813.0726,13.66439,5.41041,1269.9,889.4685,18.13353,19.4545,1
10021.0,715.8947,794.4135,18.68629,5.1868,1269.701,887.75543,1.72453,19.14303,1
10022.0,717.14795,798.6761,4.44297,5.34788,1282.5,891.4468,13.32065,18.59945,1
10023.0,716.4324,803.57434,4.95023,5.25628,1280.5187,881.4385,10.2026,18.17696,1
10024.0,720.6857,803.7857,4.25854,5.39266,1289.8912,881.82904,9.38069,17.65201,1
10025.0,721.9191,792.55145,11.30176,5.5005,1300.4645,880.4787,10.65912,17.14231,1
10026.0,723.1071,802.2,9.72142,5.57244,1320.6232,880.913,20.16337,16.63048,1
10027.0,719.2836,805.41046,4.99264,5.51826,1336.5714,880.01587,15.97346,16.02264,1
10028.0,723.9828,793.86206,12.46789,5.41023,1329.1105,882.1737,7.76671,15.42342,1
10029.0,724.838,801.4648,7.65067,5.43455,1351.822,886.5235,23.12435,14.81292,1
10030.0,727.13574,793.5429,8.24843,5.45014,1365.21,888.63,13.55264,14.24396,0
10031.0,723.5437,792.50336,3.73948,5.40296,1368.644,886.81464,3.88428,13.67172,0
10032.0,726.0902,819.6992,27.31483,5.53133,1376.6289,905.02576,19.88479,13.17171,0
10033.0,723.97675,817.74426,2.87903,5.62003,1393.4603,905.254,16.83297,12.58728,0
10034.0,724.8312,796.6558,21.10568,5.52051,1389.5908,908.7879,5.24031,12.00837,0
10035.0,727.26624,796.05194,2.50882,5.60204,1417.8397,890.70166,33.5426,11.46203,0
10036.0,728.75,795.08325,1.77195,5.57939,1420.4327,901.3582,10.96752,10.92852,0
10037.0,726.9388,796.48987,2.29319,5.47085,1455.0846,883.5594,38.95576,10.38658,0
10038.0,726.5639,803.1203,6.64108,5.5723,1441.6154,896.34064,18.5684,9.90073,0
10039.0,724.13574,800.2929,3.72699,5.62226,1451.46,888.99,12.2861,9.42623,0
10040.0,736.8542,792.1458,15.10407,5.38983,1476.5454,897.06415,26.35283,8.89327,0
10041.0,736.36554,793.1173,1.08741,5.55702,1485.4011,881.4064,17.98854,8.42474,0
10042.0,743.3008,782.9549,12.30329,5.76634,1507.5084,916.72626,41.66801,8.00169,0
10043.0,739.71747,778.82605,5.46694,5.79977,1518.8102,894.569,24.87324,7.59087,0
10044.0,744.0,773.04,7.19861,5.4972,1537.4551,893.91016,18.65641,7.13351,0
10045.0,740.0727,782.75446,10.47834,5.35528,1574.2417,900.3956,37.35394,6.68257,0
10046.0,740.1158,819.0315,36.27706,5.56185,1580.7142,884.1786,17.46099,6.21957,0
10047.0,745.87067,809.08234,11.49369,5.53901,1579.9171,888.7988,4.6885,5.75799,0
10048.0,748.4286,810.9286,3.15467,4.89391,1578.36,892.9886,4.46976,5.28738,0
10049.0,744.3176,815.4706,6.12615,5.0254,1581.4845,862.6584,30.49071,4.87728,0
10050.0,750.9569,782.3017,33.82684,5.11878,1574.0,870.17395,10.60662,4.55924,0
10051.0,750.9328,787.15967,4.85803,5.04116,1562.8729,870.38135,11.12901,4.1869,0
10052.0,753.2086,779.34784,8.1366,5.00429,1555.604,855.9802,16.13163,3.80914,0
10053.0,758.32947,787.09406,9.28583,4.66444,1537.4375,852.25,18.54552,3.47125,0
10054.0,758.8421,784.7684,2.38152,4.67212,1493.6052,839.8026,45.5654,3.14677,0
10055.0,755.4286,791.4,7.45856,4.68182,1487.8462,850.88464,12.48911,2.81067,0
10056.0,757.96155,795.75,5.0337,4.50478,1523.7722,854.05066,36.06514,2.48835,0
10057.0,760.5268,797.1696,2.93186,4.47687,1526.3077,859.03845,5.59532,2.19976,0
10058.0,761.58514,795.2553,2.18736,4.72102,1570.6538,908.03845,66.08762,1.9394,0
10059.0,764.7954,780.4773,15.12271,4.22756,1532.762,887.5714,43.06613,1.64318,0
10060.0,767.96,764.92,15.8759,4.05239,1694.1569,905.0,162.3332,1.52319,0
10061.0,766.35,767.25,2.83218,3.84509,1678.9138,896.3276,17.53743,1.26228,0
10062.0,657.20337,802.322,11.89145,3.68679,1652.2417,874.978,34.16438,0.96968,0
10063.0,654.95746,796.4468,6.28982,3.73601,1688.7931,882.0,37.21978,0.71868,0
10064.0,654.81146,801.123,4.67836,3.67489,1666.0482,867.7952,26.81616,0.50066,0
10065.0,659.1074,799.8842,4.47096,3.61951,1551.7333,878.06665,114.77547,0.34186,0
10066.0,656.8409,801.7273,2.92129,3.59278,1562.0339,907.88135,31.54394,0.19919,0
10067.0,658.5,786.7708,15.04822,3.71462,1597.3335,876.16675,47.45388,0.08839,0
10068.0,788.7742,764.64514,9.83697,3.91225,1607.449,882.9184,12.16186,0.02125,0
10549.0,1246.9459,775.5,18.20605,2.42145,777.87506,757.25,3.7744,0.00917,1
10550.0,1244.8077,771.4231,4.60358,2.49009,777.78,755.94,1.31344,0.00918,1
10551.0,1245.9324,765.2027,6.32125,2.4148,774.57446,760.9787,5.97194,0.0092,1
10552.0,1247.2693,767.5,2.65799,2.52957,778.0,761.88885,3.5444,0.00919,1
10553.0,1250.3334,773.4074,6.65478,2.64337,773.1923,766.6731,6.78249,0.00919,1
10554.0,1246.963,765.44446,8.64685,2.54953,774.6226,758.9434,7.86089,0.00919,1
10555.0,1249.2858,790.4805,25.14359,2.58845,773.3684,761.5263,2.8713,0.00917,1
10556.0,1249.4667,767.86664,22.61462,2.59404,773.89655,758.431,3.14001,0.00916,1
10557.0,1248.2858,778.6071,10.8052,2.51399,778.8421,756.31573,5.37892,0.01833,1
10558.0,1255.32,767.48,13.16407,2.00179,772.0909,755.1363,6.85347,0.02757,1
10559.0,1255.05,766.6875,0.83718,2.02872,777.9796,754.2245,5.95892,0.02754,1
10560.0,1255.9436,760.39435,6.35627,1.9993,782.4375,756.5625,5.03379,0.03697,1
10561.0,1253.8572,759.3214,2.34614,2.05497,784.0625,759.0,2.92951,0.04617,1
10562.0,1252.8889,761.96295,2.81341,2.16377,775.7778,759.0,8.28473,0.05201,1
10563.0,1253.5938,755.3125,6.6877,2.20355,774.5192,763.2692,4.45087,0.05188,1
10564.0,1257.9656,758.9655,5.69714,2.11516,778.2712,758.0847,6.39971,0.06104,1
10565.0,1256.6373,773.24176,14.3379,2.14518,775.75,765.55,7.87951,0.06104,1
10566.0,1256.8318,757.62616,15.61681,2.1717,777.7242,754.60345,11.12312,0.08261,1
10567.0,1261.9642,754.4643,6.02822,1.68632,779.8364,750.43634,4.67188,0.09762,1
10568.0,1265.4419,753.6977,3.56115,1.89395,782.4915,752.0847,3.12522,0.0975,1
10569.0,1265.2247,751.5843,2.12453,1.91789,779.57886,757.8421,6.45219,0.09766,1
10570.0,1264.2667,763.4666,11.92094,1.97341,787.42114,770.4474,14.84563,0.09889,1
10571.0,1263.6428,761.6326,1.93726,2.10309,786.2727,753.3409,17.14501,0.09852,1
10572.0,1264.9897,756.2143,5.58324,2.16264,784.89795,751.89795,1.99299,0.09895,1
10573.0,1270.186,744.6977,12.63462,1.71248,785.72095,752.3023,0.91697,0.09855,1
10574.0,1266.9419,750.06976,6.27563,1.80079,778.2,771.48,20.5997,0.09818,1
10575.0,1268.1,752.0625,2.30481,1.87799,780.7627,759.4577,12.29244,0.09741,1
10576.0,1268.0735,759.0,6.93755,1.99607,786.17645,757.2353,5.85215,0.08778,1
10577.0,1267.8429,759.6857,0.72346,2.23839,787.7058,766.5294,9.41913,0.09699,1
10578.0,1269.9296,749.662,10.23863,2.3501,784.25806,760.83875,6.65371,0.10738,1
10579.0,1271.5125,754.0875,4.7001,2.30352,785.40985,760.8688,1.15219,0.1079,1
10580.0,1277.589,744.86304,11.04606,1.95341,787.2931,756.36206,4.88443,0.13573,1
10581.0,1277.3544,748.5949,3.73924,2.08811,783.2857,760.66675,5.88124,0.13494,1
10582.0,1277.0,746.0,2.619,2.22702,787.62494,765.1875,6.26636,0.17033,1
10583.0,1277.6666,746.55554,0.86777,2.32025,786.78,766.92,1.92756,0.17722,1
10584.0,1277.6104,748.1688,1.61426,2.22364,785.1053,772.0,5.34896,0.18721,1
10585.0,1279.8572,754.7143,6.92036,1.83399,785.52,770.7,1.36454,0.22292,1
10586.0,1280.9517,735.629,19.11662,1.73714,785.38885,770.94446,0.27738,0.21456,1
10587.0,1282.742,717.19354,18.52221,1.77211,787.47455,766.8305,4.61243,0.227,1
10588.0,1292.2875,718.5,9.63452,1.81657,787.11115,766.66675,0.39868,0.23547,1
10589.0,1290.5518,723.4828,5.27645,1.71133,782.6604,767.15094,4.47695,0.26294,1
10590.0,1286.75,728.87506,6.59768,1.41331,787.75,768.1,5.17732,0.27705,1
10591.0,1289.826,727.04346,3.58003,1.26921,788.5263,773.5263,5.48158,0.28707,1
10592.0,1291.7261,716.9178,10.30239,1.35584,792.5,767.88885,6.89713,0.31127,1
10593.0,1289.4,716.16,2.44638,1.40291,795.0,776.1,8.58321,0.3446,1
10594.0,1289.0182,711.9273,4.24991,1.40219,789.9056,776.49054,5.10931,0.34335,1
10595.0,1296.0461,709.2923,7.50567,1.39763,783.85,769.0,9.6322,0.37177,1
10596.0,1296.2307,706.523,2.77537,1.41151,793.5294,774.5294,11.14747,0.36327,1
10597.0,1292.55,729.1,22.87496,1.52513,784.27875,770.7541,9.99145,0.37315,1
10598.0,1290.7258,735.0968,6.26815,1.73751,786.7242,772.86206,3.22857,0.37991,1
10599.0,1293.806,733.8806,3.31161,1.89997,793.87506,768.5,8.37631,0.40714,1
10600.0,1294.875,721.78125,12.1465,2.01881,793.7308,780.5769,12.07776,0.4277,1
10601.0,1294.2,740.2909,18.52195,2.01797,790.9039,782.3077,3.31466,0.42056,1
10602.0,1296.0,726.0484,14.35579,2.03468,801.4286,786.2857,11.25142,0.43838,1
10603.0,1297.2115,748.0961,22.08099,2.02867,809.2308,773.46155,15.0111,0.47277,1
10604.0,1295.25,738.7969,9.50388,2.06057,789.9662,775.1695,19.34021,0.49035,1
10605.0,1297.0454,745.0909,6.54508,2.1153,792.2449,782.2041,7.39448,0.52435,1
10606.0,1296.0,771.6429,26.57258,2.17257,792.42114,775.2632,6.94315,0.5089,1
10607.0,1295.8043,775.6304,3.99235,2.06517,790.17645,776.5294,2.57715,0.51976,1
10608.0,1299.9375,768.4375,8.29587,2.10173,788.95,779.6,3.30643,0.54725,1
10609.0,1299.9692,770.8615,2.42422,2.07113,790.6607,779.6786,1.7125,0.57556,1
10610.0,1296.7627,789.8644,19.2715,2.08751,804.2432,786.8919,15.3791,0.59382,1
10611.0,1302.8226,781.4516,10.36811,2.0515,805.186,781.186,5.78324,0.58985,1
10612.0,1301.7693,779.53845,2.18396,2.06108,812.2105,792.6316,13.42922,0.60612,1
10613.0,1303.2273,781.1363,2.16312,2.04611,798.9546,795.5454,13.57246,0.6514,1
10614.0,1302.4286,779.4286,1.88531,2.06189,803.45,787.35,9.34749,0.68646,1
10615.0,1302.3418,748.4051,31.02362,2.04377,802.52386,775.619,11.76746,0.74966,1
10616.0,1305.24,749.72,3.18252,2.04088,803.339,777.4068,1.96486,0.74816,1
10617.0,1304.2603,752.7534,3.18774,2.05794,806.70966,780.629,4.66306,0.79827,1
10618.0,1303.3422,756.6316,3.98536,2.05145,807.1017,784.47455,3.86545,0.79559,1
